id	comment_text	sentiment	comment_es
005b214511a69b4b	"P.S. It's not polite to talk to people behind their backs, please remove your comments from Mrph's talk page.  Vaughan You're right; I went to check your previous edit and found a page on the Marvel site that spelled it ""Vaughn"", but now I am finding many more that spell it correctly. Thanks for the edits. (☎☓)   "	0	"P. S. No es de buena educación hablar con la gente detrás de la espalda, por favor, elimine sus comentarios desde la página de discusión Mrph.  Vaughan Tienes razón; Fui a comprobar su edición anterior y encontré una página en el sitio de Marvel que deletreó "" Vaughn "", pero ahora estoy encontrando muchos más que escribirla correctamente. Gracias por las ediciones. (☎☓)  "
005ba6af463ab6cf	The Block  Hi just wondering if it has been confirmed the Darren Jolly will be a contestant on The Block??  Thanks	0	El bloque  Hola pregunto si se ha confirmado la Darren Jolly será un participante en el bloque ??  Gracias
005cec874506e9d9	"   Opinion Please Pt II   As SRQ continues to make personal remarks after she said she wouldn't, may I assume you will help me with a WP:RFC/U? Also, I believe she has violated the 3RR rule today. Edit warring over one accurate word is ridiculous, as is edit warring in general. Let's make it stop! May I also ask what was wrong with the honest statement I made on talk page and what you mean by hasty refactoring? I appreciate any assistance and welcome any questions. BTW, when do pivotal, accurate, well referenced entries become ""peacock""? My understanding is that it refers to unneceessary editorializing, not to precise vital info in the sequence of events? Thanks! "	0	"   Opinión por favor Pt II  Como SRQ sigue haciendo observaciones personales después de que ella dijo que no lo haría, ¿puedo suponer que me va a ayudar con una WP: RFC / T? Además, creo que ha violado la regla 3RR hoy. Guerra de ediciones más de una palabra precisa es ridícula, como es guerra de ediciones en general. Vamos a hacer que se detenga! También quiero preguntar qué estaba mal con la declaración honesta que hice en la página de conversación y de lo que entendemos por refactorización apresurada? Agradezco cualquier ayuda y la bienvenida a cualquier pregunta. Por cierto, ¿cuándo se vuelven cruciales, entradas precisas, así que se hace referencia "" pavo real ""? Mi entendimiento es que se refiere a editorializing unneceessary, no a información vital importancia precisa en la secuencia de los acontecimientos? ¡Gracias! "
005de39c51ef844a	Azari or Azerbaijani?   Azari-iranian,azerbaijani-turkic nation.	0	Azari o Azerbaiyán?  Azari-iraní, nación azerí-turca.
005e2ae8f864f76c	Userbox Hello. A userbox you are using (Template:User queerrights) has been moved to user space per WP:GUS. The new link is and leave any questions you may still have on my talk page. Thank you.	0	userbox Hola. Un userbox que está utilizando (Plantilla: queerrights usuario) se ha trasladado al espacio de usuario por WP: GUS. El nuevo enlace es y dejar cualquier pregunta que aún pueda tener en mi página de discusión. Gracias.
005e6b1369cbe377	"  If you actually take the time to do a little bit of research Bloodofox, instead of jumping into what you perceive to be an avenue to pursue your vendetta against me, you'd have realised by now as would your colleague Kiyoweap that in all probability the kelpie==water horse==each uisge, just different terms in used in different places for the same entity. Which is why I challenged Kiyoweap to produce something decent on the each uisge, which I guarantee he'll be unable to do. Corbett "	0	"  Si realmente se toma el tiempo para hacer un poco de investigación Bloodofox, en vez de saltar en lo que perciben como una vía para perseguir su venganza contra mí, te habrías dado cuenta de que sería su colega Kiyoweap que con toda probabilidad la kelpie == == caballo de agua cada uisge, sólo diferentes términos utilizados en en diferentes lugares de la misma entidad. Que es por lo reté Kiyoweap para producir algo decente en el cada uisge, que le garantizo que va a ser incapaz de hacerlo. Corbett "
005eb6d31a8d821e	From what I've seen with editors other than Eric, the elephant in the room is the issue of baiting/poking the bear/whatever the hell you want to call passive/aggressive baiting. No one wants to touch that one, even though it's uncivil as hell and appears to be the tactic of choice whenever someone wants to get rid of someone or get their way. That's the part that saddens me. darkness	0	Por lo que he visto con los editores que no sean Eric, el elefante en la habitación es el tema de cebo / meter el oso / lo que demonios al que desea llamar pasiva / agresiva cebo. Nadie quiere tocar que uno, aunque es incivil como el demonio y parece ser la táctica de elección cada vez que alguien quiere deshacerse de alguien o de salirse con la suya. Esa es la parte que me entristece. oscuridad
005ed4dfecd86188	"   Socialistm?   There are two important features of Smith's concept of the ""invisible hand"". First, Smith was not advocating a social policy (that people should act in their own self interest), but rather was describing an observed economic reality (that people do act in their own interest). Second, Smith was not claiming that all self-interest has beneficial effects on the community. He did not argue that self-interest is always good; he merely argued against the view that self-interest is necessarily bad. It is worth noting that, upon his death, Smith left much of his personal wealth to charity.  Good! Let's all make sure we put forth the idea that Adam Smith was a socialist. That's the wikipedia way!"	0	"   Socialistm?  Hay dos características importantes del concepto de la "" mano invisible "" de Smith. En primer lugar, Smith no estaba abogando por una política social (que la gente debe actuar en su propio interés), sino que más bien estaba describiendo una realidad económica observada (que las personas actúan en su propio interés). En segundo lugar, Smith no estaba afirmando que todo interés tiene efectos beneficiosos en la comunidad. No discutió que el interés propio siempre es buena; se limitó a argumentar en contra de la opinión de que el interés propio es necesariamente malo. Vale la pena señalar que, tras su muerte, Smith dejó gran parte de su riqueza personal a la caridad.  ¡Bien! Vamos a asegurarnos de que todas extendió la idea de que Adam Smith era un socialista. Esa es la forma en Wikipedia!"
005f59485fcddeb0	"  SORRY PUCK BUT NO ONE EVER SAID DICK WAS NUMBER ONE!! But he is clearly listed as being ""second only to Batman"" and a ""master detective and martial artist"" and been trained in all the mentioned combat discplines. No need to mention in skills/abilities about the battles he's lost and won because thats not what an encylopia is supposed to do.   Also, what your problem is your going by low end showings and not HIGH end showings where he's proven more than a match for a meta like Slade and pinned Shiva down in one of his earliest appearences.  "	1	"  TRISTE PUCK pero nadie, dijo Dick fue número uno !! Pero él está claramente aparece como "" en segundo lugar solamente a Batman "" y "" detective maestro y artista marcial "", y ha entrenado en todas las discplines combate mencionados. No es necesario mencionar en las destrezas / habilidades sobre las batallas que ha perdido y ganado, porque eso no es lo que se supone un encylopia hacer.  Además, ¿cuál es su problema vas por proyecciones de gama baja y no pases de gama alta donde ha demostrado ser más que un reto para un meta como Slade y Shiva clavado en una de sus primeras apariciones.  "
005fb1983ff191e9	The Alpha version had multiplayer. The Beta version did not.	0	La versión Alpha tenía multijugador. La versión Beta no lo hizo.
0060062dd4db5195	" PD: I just have seen that apart from the article Coat of arms of the Sahrawi Arab Democratic Republic, there is also a different article named Coat of arms of Western Sahara. That shows clearly that some users here have politically-driven intentions and bad faith, although they claim to be neutral. If they were neutral, logically they would work on the ""Coat of arms of Western Sahara"" article, intead of trying to merge the two articles and messing it. "	0	" PD: acabo de ver que, aparte del escudo de armas de la República Árabe Saharaui Democrática artículo, también hay un artículo titulado diferente del escudo de armas del Sahara Occidental. Eso muestra claramente que algunos usuarios tienen intenciones aquí impulsados ​​políticamente y mala fe, a pesar de que dicen ser neutrales. Si fueran neutrales, lógicamente ellos trabajan en la "" escudo de armas del Sahara Occidental "" artículo, intead de tratar de fusionar los dos artículos y mezclarlo. "
00604eb295a1dbf2	)  We are not treating this as a forum. A question arose and was appropriately answered. End of story. ;-	0	)  No estamos tratando esto como un foro. Una pregunta se levantó y fue respondida adecuadamente. Fin de la historia. ; -
0060c5c9030b2d14	"   Military history WikiProject Newsletter - Issue II   The April 2006 issue of the project newsletter is now out. You may read this issue or change the format in which future issues will be delivered to you by following the link. Thanks. "	0	"   Historia militar WikiProject Newsletter - Edición II  La edición de abril de 2006 del boletín del proyecto está ahora fuera. Usted puede leer este tema o cambiar el formato en el que las ediciones futuras serán entregados a usted siguiendo el enlace. Gracias. "
0060ef190ee10720	. Between the unblock submission and response there is less that 3 minutes which proves that this administrator did not pay enough attention to this case	0	. Entre la petición y la respuesta de desbloqueo no es menos que 3 minutos, lo que demuestra que este administrador no prestó suficiente atención a este caso
006120d209a4a46c	"     Your request to be unblocked has been granted for the following reason(s): Allowing username change to GianLuigiPalermo . Please put this request in at Wikipedia:Changing username as soon as possible to avoid re-blocking.  Request handled by:    Unblocking administrator: Please check for active autoblocks on this user after accepting the unblock request."	0	"     Su solicitud para ser desbloqueado ha sido concedida por el siguiente motivo (s): Lo que permite el cambio de nombre de usuario GianLuigiPalermo. Por favor, ponga en esta solicitud en Wikipedia: Cambio de nombre de usuario tan pronto como sea posible para evitar la re-bloqueo.  Solicitud manejado por:   administrador de desbloqueo: solicitar Autoblocks activas sobre este usuario después de aceptar la solicitud de desbloqueo ".
0061b075244dd234	Once again, I responded to MileMoney's reasoning for his edit and I gave my reasoning for my edit. Yes, it is absolutely relevant to this page. There are other places for the discussion on income inequality than in the Progressive Tax article.	0	Una vez más, he respondido a razonamiento de MileMoney para su edición y di mi razonamiento para mi edición. Sí, es absolutamente relevante a esta página. Hay otros lugares para la discusión sobre la desigualdad de ingresos que en el artículo impuesto progresivo.
00637960a7ec3436	"  UNBLOCK ME OR I'LL GET MY LAWYERS ON TO YOU FOR BLOCKING MY CONSTITUTIONAL RIGHT TO FREE SPEECH"	1	"  DESBLOQUEO O ME voy a conseguir mis abogados a usted para bloquear MI DERECHO CONSTITUCIONAL a la libre expresión"
0063a8786a7034fc	"== Attributing and classifying of personalities ==  Invitation. Your input to Culture of Lithuania is welcomed.  Some problems of defining personalities or attributing them to certain well-known ideological systems may raise here. I propose a quite liberal variant of it, where definition may not be connected with one certain word. Necessity however to follow certain classifying remains.   My initial ideas on this branch, the ones, concerning period of Lithuanian national Renaissance period: Some artists, writers or other cultural workers of this period are often described as modernists. This definition is not false, but some more concrete things should be added, some specifics of Lithuania.  We should distinguish leading ideas of the Nat. Renaissance from later modernism, which is more known for us. Cultural aspirations of the later Nat. Ren. may be defined as modernism in a cultural context of Lithuania. But they accented also expression of Lithuanian cultural heritage, and their expression may be seen as something simply typically Lithuanian. I mean, that such authors in as Čiurlionis is seen as modernist in Lithuanian context, but it also (and even more) is a representative of Lithuanian culture, when in European or World-wide context. A parallel example may be taken from literature of India. Poet Tagore, well known Nobel price winner is known for us as a representative of culture of India. Making India more understandable and closer for western people is concerned as main his input to Western culture. But in his own country, he was seen as a modernist too, who was changing traditional cultural forms, especially stagnated ones. This way also Lithuanian cultural leaders of the N. Ren. could be seen as modernists, which were broadening cultural forms and changing stagnated ones, in Lithuanian context. They also can be seen as modernists in a wider context, but more for acquainting Western people with Lithuanian culture than for their direct input into Western culture. Čiurlionis is the best example here.  In other way, the later Lithuanian modernists (they depended mostly to later generation, approximately from 4th decade of the 20th century) concerned themselves part of Western modernistic movement and their main purpose (looking generally) was to introduce Western European ideas into Lithuanian cultural life (see the table below).  We see two different movements and two different world outlooks here. The problem is, that both movements collaborated, especially their political wings did, and interchange of ideas between them is well seen. So, many researchers don't pay attention to this difference. Especially in the Soviet period, when national ideas were officially forbidden, mixture in description of these movements was allowed. E. g. philosopher Ramūnas Bytautas, who clearly depends to the first generation, is often described as liberal. And it may be understood in a sense of the second generation (as idea of liberalism).     period and generation artists, writers, philosophers etc in a context of Lithuania in an European context The National Renaissance period, the younger generation, approx 1905 – 1930 painter and composer Čiurlionis, painter Kazys Šimonis, poet and philosopher Vilius Storastas - Vydūnas, dramatist Sofija Kymantaitė - Čiurlionienė, poets Adomas Jakštas, Motiejus Gustaitis, Liudas Gira, composer Stasys Šimkus, philosopher Ramūnas Bytautas. reformers and innovators of Lithuanian culture Representatives of Lithuanian culture, almost unknown before them. The period between WWI and WWII and post-war years. poets V Mykolaitis - Putinas, Kazys Binkis, writer Ignas Šeinius – Jurkūnas, artists: all 'ars' group, philosopher Juozas Girnius Modernists, introducing new Western ideas into Lithuanian cultural life Central European modernism.  Note: Lists of personalities isn't complete here, nor it's made precisely by prominence.   07:51, 2004 Jul 16 (UTC)  "	0	"Atribuir == y clasificación de personalidades == Invitación. Su aporte a la Cultura de Lituania es bienvenida. Algunos problemas de definir personalidades o atribuirlos a ciertos sistemas ideológicos bien conocidos pueden plantear aquí. Propongo una variante bastante liberal de la misma, donde definición no se puede conectar con una cierta palabra. Sin embargo la necesidad de seguir determinados restos de clasificación.  Mis ideas iniciales sobre esta rama, los, relativas a la duración del período de renacimiento nacional de Lituania: Algunos artistas, escritores y otros trabajadores de la cultura de este período se describen a menudo como modernistas. Esta definición no es falso, pero algunas cosas más concretas hay que añadir, algunos detalles de Lituania. Debemos distinguir las ideas principales de la Nat. Renacimiento del modernismo más adelante, que es más conocido por nosotros. aspiraciones culturales de la tarde Nat. Ren. puede definirse como el modernismo en un contexto cultural de Lituania. Pero también acentúa la expresión del patrimonio cultural de Lituania, y su expresión se pueden ver como algo simplemente por lo general de Lituania. Es decir, que tales autores en Čiurlionis como es visto como modernista en el contexto de Lituania, pero también (e incluso más) es un representante de la cultura lituana, cuando en el contexto europeo o Mundial. Un ejemplo paralelo se puede tomar de la literatura de la India. Poeta Tagore, ganador del premio Nobel conocida es conocido por nosotros como un representante de la cultura de la India. Que la India sea más comprensible y más cerca para los occidentales se refiere como su principal de entrada a la cultura occidental. Pero en su propio país, que fue visto como un modernista también, que estaba cambiando las formas culturales tradicionales, especialmente las estancado. De esta manera también los líderes culturales de Lituania del N. Ren. podría ser visto como modernistas, que fueron la ampliación de las formas culturales y los cambios en las estancadas, en el contexto de Lituania. También pueden ser vistos como los modernos en un contexto más amplio, pero más para dar a conocer a los occidentales con la cultura lituana que por su intervención directa en la cultura occidental. Čiurlionis es el mejor ejemplo. En otra forma, los modernistas más tarde lituana (que dependían principalmente a la generación más tarde, aproximadamente del 4 década del siglo 20) de que se trate a sí mismos parte del movimiento modernista occidental y su propósito principal (mirando en general) fue la introducción de las ideas europeas occidentales en la vida cultural de Lituania (véase la tabla siguiente). Vemos dos movimientos diferentes y dos diferentes concepciones del mundo aquí. El problema es, que ambos movimientos colaboraron, especialmente sus brazos políticos hicieron, y el intercambio de ideas entre ellos es bien visto. Por lo tanto, muchos investigadores no prestan atención a esta diferencia. Especialmente en la época soviética, cuando las ideas nacionales estaban prohibidos oficialmente, se permitió que la mezcla en la descripción de estos movimientos. P.ej. filósofo Ramūnas Bytautas, que depende claramente de la primera generación, a menudo se describe como liberal. Y puede ser entendida en un sentido de la segunda generación (como la idea del liberalismo).     época y generación de artistas, escritores, filósofos, etc. en un contexto de Lituania en un contexto europeo tiempo El Nacional Renacimiento, la generación más joven, de aproximadamente 1905 - 1930 pintor y compositor Čiurlionis, pintor Kazys Simonis, poeta y filósofo Vilius Storastas - Vydūnas, dramaturgo Sofija Kymantaitė - Čiurlionienė, poetas Adomas Jakštas, Motiejus Gustaitis, Liudas de Gira, compositor Stasys Simkus, filósofo Ramūnas Bytautas. reformadores e innovadores de la cultura lituana Representantes de la cultura lituana, casi desconocidos delante de ellos. El período entre la Primera y la Segunda Guerra Mundial y los años posteriores a la guerra. poetas V Mykolaitis - Putinas, Kazys Binkis, escritor Ignas Šeinius - Jurkūnas, artistas: todos los grupos 'ars', filósofo juozas girnius modernistas, la introducción de nuevas ideas occidentales en la vida cultural de Lituania modernismo europeo central. Nota: Las listas de personalidades no terminará aquí, ni está hecho precisamente por la prominencia.  7:51, 2004 Jul 16 (UTC)  "
0063dd8f202a698a	"  Actually, direct quotes that aren't in quotation marks and aren't attributed are generally known as ""plagiarism"" and/or ""copyright infringement."" But the NYT material isn't the issue, as you well know. The material from the ""Jewish Action Taskforce"" is the problem. "	0	"  En realidad, las citas directas que no están entre comillas y no se le atribuyen son generalmente conocidos como "" plagio "" y / o "" infracción de derechos de autor. "" Pero el material NYT no es el tema, como usted bien sabe. El material de la "" judía Acción Grupo de trabajo "" es el problema. "
0063f66706c20dfa	" Katelyn Faber Could you weigh in at the bottom of the Talk Page for Katelyn Faber regarding the inclusion of an image of her?    Template:User Totalbox   Thanks for reverting.    Esperanza Newsletter, Issue #1  {| style=""border-spacing:8px;margin:0px -8px"" width=""100%"" |class=""MainPageBG"" style=""width: 55%; border:1px solid #cef2e0; background-color:#f5fffa; vertical-align:top;color:#000""|  Reach outReach out is a program aimed at allowing users to bring issues that they have had in Wikipedia to a listening, sympathetic and caring audience:  ""No one can know how we feel if we do not say. We cannot expect to get understanding if we do not ask for it. No one will dispute that sometimes life's issues are too much for one person. It is fair to say that sometimes Wikipedia's problems fall under the same heading. This is a place where you can bring the bruises that can sometimes be got on this project for attention."" Stress AlertsThe Stress alerts program aims at identifying users who are stressed, alerting the community of thier stress and works in tandem with the Stressbusters at trying to identify causes of stress and eliminating them. Note from the editorWelcome to this new format of the Esperanza Newsletter, which came about during the last Advisory Council meeting - we hope you like it! The major changes are that each month, right after the Council meeting, this will be sent out and will include two featured programs and a sum up of the meeting. Also, it will be signed by all of the Advisory Council members, not just . Have an Esperanzial end of March, everyone! |class=""MainPageBG"" style=""width: 45%; border:1px solid #cedff2; background-color:#f5faff; vertical-align:top""| {| width=""100%"" cellpadding=""2"" cellspacing=""5"" style=""vertical-align:top; background-color:#f5faff"" ! The last AC meeting (full log) |- |style=""color:#000""|  Future meetings are to be held monthly, not fortnightly as before.  Bans and Access level changes (apart from autovoice) in the IRC channel are to be reported at the new log.  In the IRC channel, there is going to be only one bot at a time.  The charter requires members to have 150 edits and 2 weeks editing. Why this is the case will be clarified.  A new Code of Conduct will be drafted by and proposed to the Esperanza community.  The NPA reform idea is to be dropped officially.  Charter ammendments are to be discussed in future, not voted on.  The Advisory Council is not going to be proposed to be expanded by the Advisory Council themselves, if others want to propose it, they will listen. |- !	0	" Katelyn Faber ¿Podría pesan en la parte inferior de la página de conversación para Katelyn Faber con respecto a la inclusión de una imagen de ella?   Plantilla: Usuario Totalbox  Gracias por volver.   Esperanza Newsletter, Edición # 1 {| style = "" espaciado de borde: 8px; margen: 0px -8px "" width = "" 100% "" | Class = "" estilo "MainPageBG" = "" width: 55%; frontera: 1px solid # cef2e0; background-color: # f5fffa; vertical-align: top; color: # 000 "" |  Alcance de extensión hacia fuera es un programa destinado a permitir a los usuarios para que las cuestiones que han tenido en Wikipedia a una audición, audiencia comprensiva y solidaria:  "" Nadie puede saber cómo nos sentimos si no decimos. No podemos esperar para obtener la comprensión si no nos preguntamos por ella. Nadie discutirá que a veces los problemas de la vida son demasiado para una sola persona. Es justo decir que a veces problemas de Wikipedia caen en la misma partida. Este es un lugar donde usted puede traer las contusiones que a veces se puede conseguir en este proyecto para la atención. "" El estrés AlertsThe objetivos del programa de alertas estrés en la identificación de los usuarios que están estresados, alertando a la comunidad de sus obligaciones estrés y trabaja en conjunto con los El Estrés en tratar de identificar las causas de estrés y la eliminación de ellos. Nota de la editorWelcome a este nuevo formato de la Esperanza Newsletter, que se produjo durante la última reunión del Consejo Asesor - esperamos que les guste! Los cambios más importantes son que cada mes, justo después de la reunión del Consejo, este será enviado e incluirá dos programas destacados y una suma de la reunión. Además, será firmada por todos los miembros del Consejo Asesor, y no sólo. Tener un fin Esperanzial de marzo, todo el mundo! | Class = "" estilo "MainPageBG" = "" width: 45%; frontera: 1px solid # cedff2; background-color: # f5faff; vertical-align: top "" | {| width = "" 100% "cellpadding = "" 2 "" cellspacing" = "" estilo "5" = "" vertical-align: top; background-color: # f5faff "" ! La última reunión de CA (registro completo) | - | Style = "" color: # 000 "" |  Las futuras reuniones se llevarán a cabo mensualmente, cada dos semanas, no como antes.  Las prohibiciones y cambios en el nivel de acceso (aparte de autovoz) en el canal de IRC deben ser reportados en el nuevo registro.  En el canal de IRC, no va a ser sólo un robot a la vez.  La Carta obliga a los miembros a tener 150 ediciones y 2 semanas de edición. ¿Por qué esto es se aclarará el caso.  Un nuevo Código de Conducta será redactado por y propuso a la comunidad de Esperanza.  La idea de reforma NPA es que se cayó oficialmente.  ammendments charter deben ser discutidos en el futuro, no votaron.  El Consejo Asesor no va a ser propuestos para ser ampliado por el Consejo Asesor de sí mismos, si otros quieren proponer, lo van a escuchar. | - !
0063f77040fbc7d4	Fradulent claim   I am most certainly not a sockpuppet of TheChief, please retract your fradulent claim at once.	0	reclamo fradulent  No soy sin duda un sockpuppet de TheChief, por favor retraer su reclamo fradulent a la vez.
006493e4e9c89cab	That is quick if we only limit the discussion for changing the title but considering the previous discussions for months can have a valid reason for the move.	0	Esto es rápida si nos limitamos solamente la discusión para cambiar el título, pero teniendo en cuenta las discusiones anteriores de meses puede tener una razón válida para el movimiento.
0066dcf7d9ecd360	"   123 18:38, July 18, 2005 (UTC)  P.S. Feel free to leave a message on my talk page if you need help with anything or simply wish to say hello. )"	0	"   123 18:38 18 de julio de 2005 (UTC)  PD Siéntase libre de dejar un mensaje en mi página de discusión si necesita ayuda con cualquier cosa o simplemente desea saludar. )"
006774d59329b7bd	And, of course, Peiser is more than just a social anthropologist. He's one whose recent research has focused primarily on the social aspects of climate change and is thus at least as qualified to comment on the state of consensus as a historian. Regarding his study, it hasn't been published in a peer-reviewed journal, but the results have appeared in many reliable sources. In effect, it should be treated no differently than as if Peiser himself (or any other scientist) had verbally relayed the conclusions directly to a reporter. Literally tens of thousands of Wiki articles contain such references direct quotes from scientists, which appear in no other source but through the medium of a reputable reporter.	0	Y, por supuesto, Peiser es algo más que un antropólogo social. Él uno de cuya investigación reciente se ha centrado principalmente en los aspectos sociales del cambio climático y por lo tanto es al menos tan cualificado para hacer comentarios sobre el estado de consenso como historiador. En cuanto a su estudio, no ha sido publicado en una revista revisada por pares, pero los resultados han aparecido en muchas fuentes confiables. En efecto, se debe tratar de manera diferente a como si el mismo (o cualquier otro científico) Peiser había transmitido verbalmente las conclusiones directamente a un reportero. Literalmente decenas de miles de artículos de wiki contienen tales referencias citas directas de los científicos, que aparecen en ninguna otra fuente, sino por medio de un reportero de confianza.
006854d70298693e	Hi   Hi, good day.  My deepest apologies that I had made the change. I had made the change it was because I was there. On the day. I was there on the day when they are all line up the most straightest one straight line, the most biggest, the most brightest and highest star in the sky over my head when the clock strikes 12 exactly at the noon on that day. (The date which I provided). It was the most beautiful thing I ever see. I know many thing need prove but I know what I saw that day. It is up to you now but it was okay if black and white prove to be needed. I don't have any. My sincere apologies for the trouble I had cause you.  I am from south east Asia. I'm a Asia and I came from a very traditional Chinese family.  have a pleasant day	0	Hola  Hola, buen día.  Mis más profundas disculpas que había hecho el cambio. Yo había hecho el cambio fue porque yo estaba allí. Al día. Yo estaba allí el día en que todos ellos son la línea hasta la línea recta más recto, el más grande, la estrella más brillante y la más alta en el cielo sobre mi cabeza cuando el reloj marque 12 exactamente en el mediodía de ese día. (La fecha que he proporcionado). Fue la cosa más hermosa que he visto. Sé que muchos lo necesita probar pero sé lo que vi ese día. Es hasta ahora pero estaba bien si el blanco y el negro demuestran ser necesario. Yo no tengo ninguna. Mis sinceras disculpas por el que tenían problemas que causa.  Soy de sudeste de Asia. Soy un Asia y Vine de una familia china muy tradicional.  ten un buen día
00686325bcc16080	You should be fired, you're a moronic wimp who is too lazy to do research. It makes me sick that people like you exist in this world.	1	Usted debe ser despedido, eres un pelele idiota que es demasiado perezoso para hacer la investigación. Me pone enferma que la gente como que existen en este mundo.
0069bf2d6881ad29	It looks to me like he is violating WP:NPA, but it's pretty minor. I'll point this out to him, and if you two are having a content conflict then you can try the Mediation Cabal. By the way, it's generally easier to sign with ~~~~ than typing out . Have a stop by in the IRC channel if you want further advice, by the way. ||| Talk	0	A mi me parece como si él está violando WP: NPA, pero es bastante menor. Voy a señalar esto a él, y si los dos tiene problemas de contenido a continuación, se puede intentar la mediación Cabal. Por cierto, es generalmente más fácil de firmar con ~~~~ que escribir a cabo. Tienen una parada cerca en el canal de IRC si quieres más consejos, por cierto. ||| Hablar
0069e6d57a3beb51	"  A pat on the head KC, you are one of the most dedicated Wikipedians I know and I'm madly in love with you. I'd give you a Barnstar but in the end you'd just chew it up and bury it. Instead, let me offer this metaphorical pat on the head: ""That'll do Pup, that'll do."" see you around ) Tropics "	0	"  Una palmadita en la cabeza KC, que son uno de los wikipedistas más dedicadas que conozco y estoy locamente enamorado de ti. Te daría una estrella de granero, pero al final acababa de mastico y la entierro. En su lugar, permítanme ofrecer este pat metafórica en la cabeza: "" Con eso basta Pup, que va a hacer. "" Nos vemos alrededor de trópico) "
006a263a08b593c5	Note that the Sandbox is the right place to experment. Thanks!	0	Tenga en cuenta que el recinto de seguridad es el lugar adecuado para experment. ¡Gracias!
006a4cdda4960588	friesers opinion is simple i guess. kursk was no turning point, german were on retreat before and after. i think hes correct. russians had more personnel before and after they improved their skill ( glantz ) this in combination forced germans to retreat only. the losses were not the problem, after the battle of kursk the tanks and infantry strenghts were more in favor for germans then before... , some weeks after kursk german tank strenghters were higher than before kursk ( zetterling )	0	friesers opinión es simple conjetura i. Kursk fue ningún punto de inflexión, alemán estaban en retirada antes y después. Creo que hes correcto. rusos tenían más personal antes y después de que mejoraron su habilidad (Glantz) esto en combinación alemanes obligados a retirarse solamente. las pérdidas no eran el problema, después de la batalla de Kursk los tanques y fortalezas de infantería estaban más a favor de los alemanes que antes ..., algunas semanas después de strenghters kursk tanque alemán fueron más altos que antes de Kursk (Zetterling)
006a4e493b506d1e	Oh, I didn't know, thanks.	0	Oh, yo no lo sabía, gracias.
006b77d41eb4bc08	Lois Roisman Your piece on Lois Roisman omitted much of her background and everything to do with her death. I have updated it. Please review if there's anything you want to add. 67.101.255.166	0	Lois Roisman Su pieza en Lois Roisman omite gran parte de su fondo y mucho que ver con su muerte. He puesto al día. Por favor revise si hay algo que desea añadir. 67.101.255.166
006b888560bcdfcd	"know the sex of the foetus"""	0	"Conocer el sexo del feto" ""
006b94add72ed61c	I think that your a Fagget get a oife and burn in Hell I hate you 'm sorry we cant have any more sex i'm running out of conndoms	1	Creo que eres un Fagget conseguir un OIFE y quemar en el infierno No me gusta que siento que no puede tener más sexo me está acabando de conndoms
006ca45465868e64	86.29.244.57|86.29.244.57]] 04:21, 14 May 2007	0	86.29.244.57 | 86.29.244.57]] 4:21 14 May 2007
006cf8c9f4cc4d57	Sorry, the link you gave me is dead. And I formatted in harvnb, so plz help in that matter.	0	Lo sentimos, el enlace que me diste está muerto. Y he formateado en harvnb, por lo que ayuda PLZ en esa materia.
006d11791d76b9f3	REPLY ABOVE: That was me, loser. The UN defines Vietnam to be part of Southeast Asia. And far as I know Vietnam is part of ASEAN, and used to be part of French Indochina with Laos and all those shit countries Anyway your culture has always been more influenced by SEA than Han Chinese (as in proper Yangtze Han Chinese, not the fringe indigenous tribes in Guangzhou/Guangxi).   Just admit that you vietnamese are all a bunch of wannabe crap people. ALL the east asian people I've spoken to thinks of Vietnam as a very integral part of SEA, and we all think you're backward, dirty and speak in a horrible swearing language. Doesn't matter what crap you spout on Wikipedia, won't change the way people in the real world think.	0	Anterior respuesta: Ese era yo, perdedor. La ONU define Vietnam para ser parte del sudeste de Asia. Y lo que sé Vietnam es parte de la ASEAN, y solía ser parte de la Indochina francesa con Laos y todos esos países mierda todos modos su cultura siempre ha sido más influenciado por el mar que los chinos Han (como en la adecuada Yangtze chinos Han, no al margen tribus indígenas en Guangzhou / Guangxi).  Sólo admitir que todos los vietnamitas son un grupo de gente aspirante basura. TODAS las personas de Asia oriental que he hablado piensa en Vietnam como una parte muy integral de mar, y que todo lo que piensan No Eres hacia atrás, sucio y hablar en un idioma toma de posesión horrible. No importa lo basura que surtidor en Wikipedia, no va a cambiar la forma en que la gente en el mundo real piensan.
